customerID,Churn,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Cuentas_Diarias
0508-oolto,False,month-to-month,True,electronic check,71.65,135.75,2.3883333333333336
0508-sqwpl,False,two year,True,bank transfer (automatic),20.1,1087.7,0.67
0510-exsmq,False,month-to-month,False,electronic check,69.05,651.5,2.3016666666666667
0511-jteoy,True,month-to-month,False,mailed check,71.1,71.1,2.37
0512-flfdw,False,one year,True,credit card (automatic),100.5,6029.0,3.35
0513-rbgpe,False,two year,True,credit card (automatic),62.8,2278.75,2.0933333333333333
0515-ypmcw,True,month-to-month,True,mailed check,70.45,70.45,2.3483333333333336
0516-oohar,False,one year,False,bank transfer (automatic),100.35,2799.0,3.345
0516-qreyc,False,month-to-month,True,mailed check,20.3,459.95,0.6766666666666666
0516-uxrmt,False,one year,True,electronic check,92.05,5755.8,3.0683333333333334
0516-vrybw,True,one year,False,bank transfer (automatic),20.15,390.85,0.6716666666666666
0516-wjvxc,True,month-to-month,False,electronic check,54.2,308.25,1.8066666666666669
0519-drgti,False,month-to-month,False,mailed check,20.35,442.6,0.6783333333333333
0519-xuzju,True,month-to-month,False,mailed check,70.75,70.75,2.3583333333333334
0520-fdvvt,True,one year,True,bank transfer (automatic),102.35,3626.1,3.411666666666666
0523-vngtf,False,month-to-month,True,electronic check,50.5,2566.3,1.6833333333333331
0524-iavzo,True,month-to-month,True,electronic check,85.0,2624.25,2.833333333333333
0526-sxdjp,False,two year,False,bank transfer (automatic),42.1,2962.0,1.403333333333333
0529-onker,True,month-to-month,False,electronic check,75.65,1146.65,2.521666666666667
0530-hbkhz,False,month-to-month,True,electronic check,24.8,24.8,0.8266666666666667
0530-ijvdb,False,two year,True,electronic check,114.6,7882.5,3.82
0531-xbkmm,False,two year,False,bank transfer (automatic),65.7,4378.9,2.19
0531-zzjwq,False,month-to-month,True,electronic check,74.0,4052.4,2.466666666666667
0533-bnwkf,True,month-to-month,True,electronic check,85.45,4874.7,2.8483333333333336
0533-ucaau,False,one year,True,credit card (automatic),71.1,4140.1,2.37
0534-jrnig,False,month-to-month,True,bank transfer (automatic),93.55,536.4,3.118333333333333
0536-acxip,False,two year,True,electronic check,109.55,8165.1,3.6516666666666655
0536-bgfmz,False,month-to-month,False,mailed check,20.5,563.05,0.6833333333333333
0536-esjep,False,two year,True,bank transfer (automatic),74.55,4191.45,2.485
0537-qyzzn,False,month-to-month,True,electronic check,79.85,1857.75,2.661666666666666
0541-fitgh,False,month-to-month,True,mailed check,62.15,113.1,2.0716666666666668
0542-yudzl,False,month-to-month,False,mailed check,25.55,372.45,0.8516666666666667
0547-hurjb,False,month-to-month,False,credit card (automatic),21.05,235.8,0.7016666666666667
0548-bctne,False,one year,True,credit card (automatic),106.1,5082.8,3.536666666666666
0549-cycqn,False,one year,True,bank transfer (automatic),79.6,3974.7,2.6533333333333333
0550-dcxlh,False,month-to-month,False,mailed check,73.35,931.55,2.445
0556-fjegu,False,two year,False,bank transfer (automatic),70.1,4048.95,2.3366666666666664
0557-askvu,False,one year,True,credit card (automatic),54.4,957.1,1.8133333333333328
0559-ckhus,False,two year,True,mailed check,19.55,521.8,0.6516666666666667
0562-fgdcr,False,two year,False,mailed check,74.55,5430.65,2.485
0562-hkhml,False,two year,False,credit card (automatic),23.9,1626.4,0.7966666666666666
0562-kbdvm,False,two year,True,bank transfer (automatic),44.6,3058.15,1.4866666666666668
0564-jjhgs,True,month-to-month,True,electronic check,95.5,829.1,3.183333333333333
0564-muuqk,False,month-to-month,True,bank transfer (automatic),95.5,1916.2,3.183333333333333
0565-iycgt,True,one year,True,credit card (automatic),78.6,5356.45,2.62
0565-jupyd,False,one year,False,credit card (automatic),104.5,6590.8,3.4833333333333334
0567-dlarh,False,month-to-month,False,credit card (automatic),51.2,1561.5,1.7066666666666668
0567-ggcac,False,month-to-month,False,electronic check,61.4,438.9,2.0466666666666664
0567-xrhcu,False,two year,True,credit card (automatic),43.95,2960.1,1.465
0568-onfpc,True,month-to-month,True,bank transfer (automatic),25.9,135.0,0.8633333333333333
0570-bfqht,False,month-to-month,False,electronic check,80.55,653.9,2.685
0572-zjklt,False,two year,False,mailed check,99.65,4630.2,3.3216666666666668
0575-cuqov,False,one year,True,electronic check,97.95,5867.0,3.265
0576-wnxxc,True,month-to-month,True,electronic check,95.55,2510.2,3.185
0577-whmev,False,month-to-month,False,electronic check,90.7,1374.9,3.023333333333333
0578-skvmf,True,month-to-month,False,electronic check,83.3,1845.9,2.7766666666666664
0580-piqhm,False,one year,True,bank transfer (automatic),101.6,3930.55,3.3866666666666663
0581-bxbub,False,month-to-month,False,electronic check,72.75,317.75,2.425
0581-mdmpw,False,month-to-month,True,credit card (automatic),88.95,2072.75,2.9650000000000003
0582-avcln,False,two year,False,mailed check,20.3,743.05,0.6766666666666666
0584-bjqgz,False,month-to-month,True,bank transfer (automatic),78.35,1837.9,2.6116666666666664
0585-egdda,False,month-to-month,True,electronic check,80.0,3168.75,2.6666666666666665
0587-dmgbh,True,month-to-month,True,electronic check,49.85,365.55,1.6616666666666666
0594-uftul,False,month-to-month,True,mailed check,19.85,252.0,0.6616666666666667
0595-itudf,False,month-to-month,True,electronic check,91.8,5960.5,3.06
0596-bqceq,True,month-to-month,True,electronic check,100.15,6283.3,3.3383333333333334
0599-xnydo,False,month-to-month,True,bank transfer (automatic),69.8,1540.35,2.3266666666666667
0601-wzhjf,True,month-to-month,False,electronic check,46.35,667.7,1.5450000000000002
0602-dduml,False,two year,False,mailed check,69.75,3894.4,2.325
0603-olqdc,False,month-to-month,True,mailed check,69.85,837.5,2.328333333333333
0603-tpmib,False,two year,False,mailed check,25.45,1534.05,0.8483333333333333
0604-thjfp,False,two year,True,credit card (automatic),75.95,4542.35,2.5316666666666667
0607-daahe,True,two year,False,bank transfer (automatic),19.75,1052.35,0.6583333333333333
0607-mvmgc,False,one year,False,credit card (automatic),78.75,3600.65,2.625
0608-jdvec,False,two year,False,electronic check,19.8,1013.2,0.66
0611-dfxko,True,month-to-month,True,mailed check,89.0,1820.45,2.966666666666667
0612-rtzza,True,month-to-month,False,electronic check,25.25,25.25,0.8416666666666667
0613-wuxum,False,two year,True,mailed check,19.2,1401.4,0.64
0616-atfgb,True,month-to-month,False,electronic check,25.05,25.05,0.8350000000000001
0617-aqnwt,True,two year,False,electronic check,47.85,3147.5,1.595
0617-fhsgk,True,month-to-month,False,credit card (automatic),75.2,3678.3,2.506666666666667
0618-xwmss,True,month-to-month,True,bank transfer (automatic),74.9,2068.55,2.496666666666667
0619-olyur,False,two year,True,credit card (automatic),111.9,8071.05,3.73
0620-dlslk,False,month-to-month,True,mailed check,81.9,1028.9,2.73
0620-xefwh,False,month-to-month,False,mailed check,18.85,84.2,0.6283333333333334
0621-cxbkl,False,two year,False,mailed check,18.7,1005.7,0.6233333333333333
0621-hjwxj,False,month-to-month,True,bank transfer (automatic),81.55,5029.05,2.7183333333333333
0621-jfhol,False,two year,True,mailed check,29.6,299.05,0.9866666666666668
0621-tssmu,False,one year,False,credit card (automatic),19.95,1126.75,0.6649999999999999
0621-twiem,True,month-to-month,True,electronic check,45.55,402.6,1.518333333333333
0622-ocuqy,False,two year,False,mailed check,20.05,845.25,0.6683333333333333
0623-ejqeg,False,one year,False,electronic check,93.55,6069.25,3.118333333333333
0623-gdisb,False,month-to-month,True,bank transfer (automatic),48.45,48.45,1.615
0623-iihug,True,month-to-month,True,electronic check,41.9,840.1,1.3966666666666667
0625-afohs,False,two year,False,mailed check,20.2,558.8,0.6733333333333333
0626-qxngv,False,two year,True,credit card (automatic),24.15,1776.45,0.8049999999999999
0628-cnqrm,True,one year,True,bank transfer (automatic),67.5,1544.05,2.25
0634-szpqa,True,month-to-month,True,bank transfer (automatic),90.05,2169.8,3.0016666666666665
0635-wkold,False,one year,False,credit card (automatic),70.75,2921.75,2.3583333333333334
0637-kvdlv,True,month-to-month,True,electronic check,76.5,162.45,2.55
0637-ubjrp,True,month-to-month,False,electronic check,84.05,1095.3,2.8016666666666667
0637-ylety,True,month-to-month,True,credit card (automatic),95.6,1555.65,3.1866666666666665
0639-qdhay,False,month-to-month,True,electronic check,89.05,1886.25,2.9683333333333333
0639-tsiqw,True,month-to-month,True,credit card (automatic),102.95,6886.25,3.431666666666666
0640-yjtpy,False,two year,False,bank transfer (automatic),21.0,1493.75,0.7
0641-evboj,False,month-to-month,True,mailed check,82.3,214.4,2.743333333333333
0643-oklrp,True,month-to-month,False,electronic check,80.35,3825.85,2.678333333333333
0644-oqmdk,False,month-to-month,True,electronic check,70.65,293.85,2.355
0650-bwozn,False,month-to-month,True,electronic check,73.55,1359.45,2.4516666666666667
0654-hmshn,True,month-to-month,False,electronic check,104.4,2157.95,3.48
0654-pqkdw,False,one year,True,bank transfer (automatic),70.75,4263.45,2.3583333333333334
0655-rbdug,True,month-to-month,True,bank transfer (automatic),98.05,713.0,3.268333333333333
0655-ydgfj,False,month-to-month,False,bank transfer (automatic),48.95,1323.7,1.6316666666666668
0657-dogum,False,one year,True,bank transfer (automatic),60.6,2985.25,2.02
0661-kbkpa,False,one year,True,mailed check,78.75,3942.45,2.625
0661-kqhnk,False,one year,False,credit card (automatic),19.0,105.5,0.6333333333333333
0661-wcqnq,False,one year,True,credit card (automatic),56.25,1292.2,1.875
0661-xeyan,True,month-to-month,True,mailed check,25.8,25.8,0.86
0665-xhdju,False,two year,True,electronic check,99.4,7285.7,3.313333333333333
0666-uxtjo,False,month-to-month,True,credit card (automatic),85.2,2874.45,2.8400000000000003
0667-nsrgi,False,one year,True,mailed check,69.55,3435.6,2.3183333333333334
0668-ogmhd,False,month-to-month,False,electronic check,28.5,629.35,0.95
0670-anmuu,False,one year,False,credit card (automatic),97.65,6687.85,3.2550000000000003
0670-kdoma,False,month-to-month,True,mailed check,20.25,20.25,0.675
0673-iguqo,False,month-to-month,False,mailed check,20.45,20.45,0.6816666666666666
0674-dgmaq,False,month-to-month,True,electronic check,93.5,2970.8,3.1166666666666667
0674-eyyzv,False,month-to-month,True,electronic check,54.65,54.65,1.8216666666666663
0674-gcdxg,False,two year,True,bank transfer (automatic),71.9,4479.2,2.396666666666667
0675-ncdyu,False,two year,True,credit card (automatic),116.4,8543.25,3.88
0678-rlhvp,False,two year,False,electronic check,105.55,5682.25,3.518333333333333
0679-idstg,True,month-to-month,True,electronic check,69.25,69.25,2.308333333333333
0679-tdgak,False,one year,False,electronic check,75.5,4025.6,2.5166666666666666
0680-dfnny,True,month-to-month,True,electronic check,101.1,1504.05,3.37
0682-usixd,False,month-to-month,True,electronic check,86.05,1818.9,2.868333333333333
0684-aosih,True,month-to-month,True,electronic check,95.0,95.0,3.1666666666666665
0685-mlyym,True,month-to-month,False,electronic check,70.75,154.85,2.3583333333333334
0687-zvthb,True,one year,False,credit card (automatic),72.45,4653.85,2.415
0689-dsxgl,False,month-to-month,False,bank transfer (automatic),85.8,4433.3,2.86
0689-nkylf,True,month-to-month,True,electronic check,83.2,1060.6,2.773333333333333
0690-srqid,False,month-to-month,True,mailed check,19.65,67.55,0.6549999999999999
0691-ifbqw,True,one year,True,electronic check,110.0,4874.8,3.6666666666666665
0691-jvsya,True,one year,True,bank transfer (automatic),94.85,5000.2,3.161666666666666
0691-nikri,False,one year,True,credit card (automatic),105.95,4335.2,3.5316666666666667
0696-uktox,False,month-to-month,False,electronic check,54.15,1312.45,1.805
0697-zmsws,True,month-to-month,True,electronic check,85.65,338.9,2.855
0699-ndkjm,False,month-to-month,True,bank transfer (automatic),58.75,3437.45,1.9583333333333333
0699-xslue,False,one year,False,electronic check,85.45,6300.85,2.8483333333333336
0701-rfgfi,False,month-to-month,True,bank transfer (automatic),95.4,4613.95,3.18
0701-tjsef,False,month-to-month,True,bank transfer (automatic),68.25,576.95,2.275
0702-pgibz,True,month-to-month,True,electronic check,101.7,364.55,3.39
0704-vcumb,False,two year,False,credit card (automatic),20.25,1278.8,0.675
0707-hovvn,False,two year,True,bank transfer (automatic),75.5,5212.65,2.5166666666666666
0708-lgsmf,False,month-to-month,True,electronic check,65.85,902.25,2.195
0708-sjdis,False,month-to-month,False,mailed check,65.0,2157.5,2.1666666666666665
0709-tvgur,True,month-to-month,True,electronic check,74.55,622.9,2.485
0716-bqndx,False,two year,False,electronic check,93.75,5625.55,3.125
0719-syfrb,True,month-to-month,True,mailed check,61.65,713.75,2.055
0722-svsfk,False,month-to-month,True,electronic check,100.4,715.0,3.3466666666666667
0722-troqr,True,month-to-month,True,electronic check,74.9,321.75,2.496666666666667
0723-drclg,True,month-to-month,True,electronic check,74.45,74.45,2.481666666666667
0723-fdlay,False,one year,True,bank transfer (automatic),85.25,3704.15,2.841666666666667
0723-vsobe,False,one year,False,electronic check,34.2,1596.6,1.14
0725-cxotm,False,one year,True,credit card (automatic),89.65,3348.1,2.9883333333333337
0727-bmplr,True,one year,True,electronic check,100.0,5509.3,3.333333333333333
0727-bnrlg,False,two year,True,credit card (automatic),97.65,6743.55,3.2550000000000003
0727-iwkvk,True,month-to-month,True,electronic check,79.9,741.7,2.6633333333333336
0730-bgqgf,False,two year,False,credit card (automatic),90.3,6287.3,3.01
0730-koave,False,month-to-month,True,credit card (automatic),94.3,2679.7,3.143333333333333
0731-ebjqb,False,one year,True,electronic check,20.4,1090.65,0.6799999999999999
0732-ocqoc,False,two year,True,bank transfer (automatic),25.05,1270.25,0.8350000000000001
0733-vunuw,True,month-to-month,True,bank transfer (automatic),55.65,1400.55,1.855
0734-oxwbt,False,month-to-month,False,mailed check,70.7,225.65,2.356666666666667
0739-uuajr,False,two year,True,credit card (automatic),53.8,3952.45,1.7933333333333332
0742-lafqk,False,two year,True,electronic check,99.15,7422.1,3.305
0742-moabm,True,month-to-month,False,mailed check,50.05,179.35,1.6683333333333332
0742-nxbgr,True,month-to-month,True,electronic check,82.3,82.3,2.743333333333333
0743-hnpfg,False,one year,True,credit card (automatic),69.75,3562.5,2.325
0743-hrvff,False,one year,True,electronic check,56.15,2898.95,1.8716666666666664
0744-bikkf,False,two year,False,bank transfer (automatic),86.65,6224.8,2.8883333333333336
0744-gknge,False,month-to-month,True,bank transfer (automatic),86.8,5327.25,2.893333333333333
0746-jtrfu,True,month-to-month,True,electronic check,25.05,56.35,0.8350000000000001
0748-rdggm,True,one year,True,bank transfer (automatic),109.5,7534.65,3.65
0749-irgqe,False,month-to-month,False,electronic check,45.3,528.45,1.51
0750-ebaiu,False,one year,False,electronic check,91.25,4738.3,3.0416666666666665
0750-ekngl,False,month-to-month,False,mailed check,20.75,141.1,0.6916666666666667
0754-eebdc,False,two year,False,mailed check,19.9,76.65,0.6633333333333333
0754-ukwqp,True,month-to-month,True,electronic check,95.85,197.7,3.195
0756-mpzrl,False,one year,False,credit card (automatic),33.7,1537.85,1.1233333333333335
0757-wcuuz,False,two year,False,credit card (automatic),63.35,3409.1,2.111666666666667
0761-aetcs,True,month-to-month,False,electronic check,19.3,19.3,0.6433333333333333
0769-murvm,False,two year,False,bank transfer (automatic),65.7,4575.35,2.19
0769-wxzyu,False,two year,False,bank transfer (automatic),26.1,980.35,0.87
0771-chwsk,False,two year,True,credit card (automatic),74.6,4798.4,2.4866666666666664
0771-wlcla,False,month-to-month,True,electronic check,112.95,1882.55,3.765
0772-gyeqq,True,month-to-month,True,mailed check,88.35,262.05,2.945
0774-ifuvm,False,month-to-month,True,bank transfer (automatic),65.15,723.35,2.171666666666667
0774-rmnuw,False,two year,False,bank transfer (automatic),59.7,4122.65,1.99
0778-nella,True,month-to-month,True,credit card (automatic),34.7,296.1,1.1566666666666667
0780-xnzfn,False,two year,False,bank transfer (automatic),20.65,1125.6,0.6883333333333332
0781-lkxbr,True,month-to-month,True,electronic check,100.5,918.6,3.35
